NAME	PARENT	GRAPH_TYPE	GOD_ONLY	IS_TITLE	IS_PROFESSION	IS_HIDDEN	MONEY_REQUIRED	POINTS_REQUIRED	SKILLS_REQUIRED_COUNT	SKILLS_REQUIRED	PRECLUSION_SKILLS	XP_TYPE	XP_COST	XP_CAP	MISSIONS_REQUIRED	APPRENTICESHIPS_REQUIRED	STATS_REQUIRED	SPECIES_REQUIRED	JEDI_STATE_REQUIRED	SKILL_ABILITY	COMMANDS	SKILL_MODS	SCHEMATICS_GRANTED	SCHEMATICS_REVOKED	SEARCHABLE	ENDER
outdoors_ranger_tracking_04	outdoors_ranger_tracking_03	4	0	1	0	0	9000	2	0	outdoors_ranger_tracking_03		camp	60000	0		0			0			camp=10,foraging=10	craftRangerCampGroupC		1	0
outdoors_ranger_harvest_01	outdoors_ranger	4	0	0	0	0	6000	4	0	outdoors_ranger_novice		scout	20000	0		0			0		areatrack_direction	creature_knowledge=5,creature_harvesting=5,private_areatrack=10			1	0
outdoors_ranger_harvest_02	outdoors_ranger_harvest_01	4	0	0	0	0	7000	3	0	outdoors_ranger_harvest_01		scout	30000	0		0			0		areatrack_npc	creature_knowledge=10,creature_harvesting=10,creature_hit_bonus=10,private_areatrack=10			1	0
outdoors_ranger_harvest_03	outdoors_ranger_harvest_02	4	0	0	0	0	8000	3	0	outdoors_ranger_harvest_02		scout	50000	0		0			0		areatrack_distance	creature_knowledge=10,creature_harvesting=10,private_areatrack=10			1	0
outdoors_ranger_harvest_04	outdoors_ranger_harvest_03	4	0	1	0	0	9000	2	0	outdoors_ranger_harvest_03		scout	70000	0		0			0		areatrack_player	creature_knowledge=10,creature_harvesting=10,creature_hit_bonus=5,private_areatrack=10			1	0
outdoors_ranger_support_01	outdoors_ranger	4	0	0	0	0	6000	4	0	outdoors_ranger_novice		trapping	20000	0		0			0		rescue	trapping=10,rescue=10			1	0
outdoors_ranger_support_02	outdoors_ranger_support_01	4	0	0	0	0	7000	3	0	outdoors_ranger_support_01		trapping	30000	0		0			0			trapping=10,rescue=10	craftRangerTrapGroupA		1	0
outdoors_ranger_support_03	outdoors_ranger_support_02	4	0	0	0	0	8000	3	0	outdoors_ranger_support_02		trapping	50000	0		0			0			trapping=10,rescue=10	craftRangerTrapGroupB		1	0
outdoors_ranger_support_04	outdoors_ranger_support_03	4	0	1	0	0	9000	2	0	outdoors_ranger_support_03		trapping	70000	0		0			0			trapping=10,rescue=10			1	0
outdoors_creaturehandler	outdoors	4	0	0	1	0	0	0	0				0	0		0			0						1	0
outdoors_creaturehandler_novice	outdoors_creaturehandler	4	0	1	0	0	5000	3	0	outdoors_scout_movement_04,outdoors_scout_harvest_04		scout	17500	0		0			0		pet_follow,pet_release,pet_attack,tame	stored_pets=4,keep_creature=1,tame_non_aggro=5,tame_level=12			1	0
outdoors_creaturehandler_master	outdoors_creaturehandler	4	0	1	0	0	10000	1	0	outdoors_creaturehandler_taming_04,outdoors_creaturehandler_training_04,outdoors_creaturehandler_healing_04,outdoors_creaturehandler_support_04			0	0		0			0		pet_transfer,pet_rangedattack	keep_creature=1,tame_non_aggro=5,tame_aggro=15,private_creature_empathy=10,private_creature_training=10,private_creature_management=10,tame_level=10,stored_pets=4			1	0
outdoors_creaturehandler_taming_01	outdoors_creaturehandler	4	0	0	0	0	6000	4	0	outdoors_creaturehandler_novice		creaturehandler	17500	0		0			0			tame_non_aggro=5,tame_level=2			1	0
outdoors_creaturehandler_taming_02	outdoors_creaturehandler_taming_01	4	0	0	0	0	7000	3	0	outdoors_creaturehandler_taming_01		creaturehandler	52500	0		0			0			tame_non_aggro=5,tame_aggro=10,tame_level=2			1	0
outdoors_creaturehandler_taming_03	outdoors_creaturehandler_taming_02	4	0	0	0	0	8000	3	0	outdoors_creaturehandler_taming_02		creaturehandler	87500	0		0			0		pet_specialattack1	tame_non_aggro=5,tame_aggro=10,tame_level=3			1	0
outdoors_creaturehandler_taming_04	outdoors_creaturehandler_taming_03	4	0	1	0	0	9000	2	0	outdoors_creaturehandler_taming_03		creaturehandler	140000	0		0			0		pet_specialattack2	tame_non_aggro=5,tame_aggro=15,tame_level=5			1	0
outdoors_creaturehandler_training_01	outdoors_creaturehandler	4	0	0	0	0	6000	4	0	outdoors_creaturehandler_novice		creaturehandler	17500	0		0			0		pet_stay	private_creature_training=10,tame_level=2,stored_pets=2,tame_non_aggro=5			1	0
outdoors_creaturehandler_training_02	outdoors_creaturehandler_training_01	4	0	0	0	0	7000	3	0	outdoors_creaturehandler_training_01		creaturehandler	52500	0		0			0		pet_guard	stored_pets=3,private_creature_training=10,tame_level=2,tame_non_aggro=5			1	0
outdoors_creaturehandler_training_03	outdoors_creaturehandler_training_02	4	0	0	0	0	8000	3	0	outdoors_creaturehandler_training_02		creaturehandler	87500	0		0			0		pet_patrol	private_creature_training=10,tame_level=3,stored_pets=3,tame_non_aggro=5			1	0
outdoors_creaturehandler_training_04	outdoors_creaturehandler_training_03	4	0	1	0	0	9000	2	0	outdoors_creaturehandler_training_03		creaturehandler	140000	0		0			0		pet_formation	stored_pets=4,private_creature_training=10,tame_level=5,tame_non_aggro=5			1	0
outdoors_creaturehandler_healing_01	outdoors_creaturehandler	4	0	0	0	0	6000	4	0	outdoors_creaturehandler_novice		creaturehandler	17500	0		0			0		trick1	private_creature_empathy=10,tame_level=2,tame_non_aggro=5			1	0
outdoors_creaturehandler_healing_02	outdoors_creaturehandler_healing_01	4	0	0	0	0	7000	3	0	outdoors_creaturehandler_healing_01		creaturehandler	52500	0		0			0		emboldenpets	private_creature_empathy=10,tame_level=2,tame_non_aggro=5			1	0
outdoors_creaturehandler_healing_03	outdoors_creaturehandler_healing_02	4	0	0	0	0	8000	3	0	outdoors_creaturehandler_healing_02		creaturehandler	87500	0		0			0		trick2	private_creature_empathy=10,tame_level=3,tame_non_aggro=5			1	0
outdoors_creaturehandler_healing_04	outdoors_creaturehandler_healing_03	4	0	1	0	0	9000	2	0	outdoors_creaturehandler_healing_03		creaturehandler	140000	0		0			0		enragepets	private_creature_empathy=10,tame_level=5,tame_non_aggro=5			1	0
outdoors_creaturehandler_support_01	outdoors_creaturehandler	4	0	0	0	0	6000	4	0	outdoors_creaturehandler_novice		creaturehandler	17500	0		0			0		pet_group	private_creature_management=10,tame_level=2,tame_non_aggro=5			1	0
outdoors_creaturehandler_support_02	outdoors_creaturehandler_support_01	4	0	0	0	0	7000	3	0	outdoors_creaturehandler_support_01		creaturehandler	52500	0		0			0		pet_followother	private_creature_management=10,tame_level=2,tame_non_aggro=5			1	0
outdoors_creaturehandler_support_03	outdoors_creaturehandler_support_02	4	0	0	0	0	8000	3	0	outdoors_creaturehandler_support_02		creaturehandler	87500	0		0			0		pet_friend	keep_creature=1,private_creature_management=10,tame_level=3,tame_non_aggro=5			1	0
outdoors_creaturehandler_support_04	outdoors_creaturehandler_support_03	4	0	1	0	0	9000	2	0	outdoors_creaturehandler_support_03		creaturehandler	140000	0		0			0		train_mount	private_creature_management=10,tame_level=5,tame_non_aggro=5			1	0
outdoors_bio_engineer	outdoors	4	0	0	1	0	0	0	0				0	0		0			0						1	0
outdoors_bio_engineer_novice	outdoors_bio_engineer	4	0	1	0	0	5000	3	0	outdoors_scout_harvest_04,science_medic_crafting_04		crafting_medicine_general	10000	0		0			0		sampleDNA	bio_engineer_assembly=10,bio_engineer_experimentation=10,dna_harvesting=15	craftBasicTissueGroup,craftBasicCreatureGroup		1	0
outdoors_bio_engineer_master	outdoors_bio_engineer	4	0	1	0	0	10000	1	0	outdoors_bio_engineer_creature_04,outdoors_bio_engineer_tissue_04,outdoors_bio_engineer_dna_harvesting_04,outdoors_bio_engineer_production_04			0	0		0			0			bio_engineer_assembly=25,bio_engineer_experimentation=25,dna_harvesting=25	craftAdvancedTissueGroup,craftAdvancedCreatureGroup		1	0
outdoors_bio_engineer_creature_01	outdoors_bio_engineer	4	0	0	0	0	6000	4	0	outdoors_bio_engineer_novice		crafting_bio_engineer_creature	10000	0		0			0				craftDomesticCreatureGroupA		1	0
outdoors_bio_engineer_creature_02	outdoors_bio_engineer_creature_01	4	0	0	0	0	7000	3	0	outdoors_bio_engineer_creature_01		crafting_bio_engineer_creature	30000	0		0			0				craftAggressiveCreatureGroupA		1	0
outdoors_bio_engineer_creature_03	outdoors_bio_engineer_creature_02	4	0	0	0	0	8000	3	0	outdoors_bio_engineer_creature_02		crafting_bio_engineer_creature	50000	0		0			0				craftDomesticCreatureGroupB		1	0
outdoors_bio_engineer_creature_04	outdoors_bio_engineer_creature_03	4	0	1	0	0	9000	2	0	outdoors_bio_engineer_creature_03		crafting_bio_engineer_creature	80000	0		0			0				craftAggressiveCreatureGroupB		1	0
outdoors_bio_engineer_tissue_01	outdoors_bio_engineer	4	0	0	0	0	6000	4	0	outdoors_bio_engineer_novice		crafting_bio_engineer_creature	10000	0		0			0				craftTissueGroupA		1	0
outdoors_bio_engineer_tissue_02	outdoors_bio_engineer_tissue_01	4	0	0	0	0	7000	3	0	outdoors_bio_engineer_tissue_01		crafting_bio_engineer_creature	30000	0		0			0				craftTissueGroupB		1	0
outdoors_bio_engineer_tissue_03	outdoors_bio_engineer_tissue_02	4	0	0	0	0	8000	3	0	outdoors_bio_engineer_tissue_02		crafting_bio_engineer_creature	50000	0		0			0				craftTissueGroupC		1	0
outdoors_bio_engineer_tissue_04	outdoors_bio_engineer_tissue_03	4	0	1	0	0	9000	2	0	outdoors_bio_engineer_tissue_03		crafting_bio_engineer_creature	80000	0		0			0				craftTissueGroupD		1	0
outdoors_bio_engineer_dna_harvesting_01	outdoors_bio_engineer	4	0	0	0	0	6000	4	0	outdoors_bio_engineer_novice		bio_engineer_dna_harvesting	10000	0		0			0			dna_harvesting=15			1	0
outdoors_bio_engineer_dna_harvesting_02	outdoors_bio_engineer_dna_harvesting_01	4	0	0	0	0	7000	3	0	outdoors_bio_engineer_dna_harvesting_01		bio_engineer_dna_harvesting	30000	0		0			0			dna_harvesting=15			1	0
outdoors_bio_engineer_dna_harvesting_03	outdoors_bio_engineer_dna_harvesting_02	4	0	0	0	0	8000	3	0	outdoors_bio_engineer_dna_harvesting_02		bio_engineer_dna_harvesting	50000	0		0			0			dna_harvesting=15			1	0
outdoors_bio_engineer_dna_harvesting_04	outdoors_bio_engineer_dna_harvesting_03	4	0	1	0	0	9000	2	0	outdoors_bio_engineer_dna_harvesting_03		bio_engineer_dna_harvesting	80000	0		0			0			dna_harvesting=15			1	0
outdoors_bio_engineer_production_01	outdoors_bio_engineer	4	0	0	0	0	6000	4	0	outdoors_bio_engineer_novice		crafting_bio_engineer_creature	10000	0		0			0			bio_engineer_assembly=10,bio_engineer_experimentation=10			1	0
outdoors_bio_engineer_production_02	outdoors_bio_engineer_production_01	4	0	0	0	0	7000	3	0	outdoors_bio_engineer_production_01		crafting_bio_engineer_creature	30000	0		0			0			bio_engineer_assembly=15,bio_engineer_experimentation=15			1	0
outdoors_bio_engineer_production_03	outdoors_bio_engineer_production_02	4	0	0	0	0	8000	3	0	outdoors_bio_engineer_production_02		crafting_bio_engineer_creature	50000	0		0			0			bio_engineer_assembly=15,bio_engineer_experimentation=15			1	0
outdoors_bio_engineer_production_04	outdoors_bio_engineer_production_03	4	0	1	0	0	9000	2	0	outdoors_bio_engineer_production_03		crafting_bio_engineer_creature	80000	0		0			0			bio_engineer_assembly=25,bio_engineer_experimentation=25			1	0
crafting_armorsmith	crafting	4	0	0	1	0	0	0	0				0	0		0			0						1	0
crafting_armorsmith_novice	crafting_armorsmith	4	0	1	0	0	5000	3	0	crafting_artisan_engineering_04		crafting_general	16800	0		0			0			armor_assembly=10,armor_experimentation=10,armor_customization=20	craftArmorPersonalGroupA		1	0
crafting_armorsmith_master	crafting_armorsmith	4	0	1	0	0	10000	1	0	crafting_armorsmith_personal_04,crafting_armorsmith_heavy_04,crafting_armorsmith_deflectors_04,crafting_armorsmith_complexity_04			0	0		0			0			armor_assembly=25,armor_experimentation=25,armor_customization=55	craftArmorLightLayersGroupE,craftArmorPersonalGroupF		1	0
crafting_armorsmith_personal_01	crafting_armorsmith	4	0	0	0	0	6000	4	0	crafting_armorsmith_novice		crafting_clothing_armor	28000	0		0			0				craftArmorPersonalGroupB		1	0
crafting_armorsmith_personal_02	crafting_armorsmith_personal_01	4	0	0	0	0	7000	3	0	crafting_armorsmith_personal_01		crafting_clothing_armor	39200	0		0			0				craftArmorPersonalGroupC		1	0
crafting_armorsmith_personal_03	crafting_armorsmith_personal_02	4	0	0	0	0	8000	3	0	crafting_armorsmith_personal_02		crafting_clothing_armor	50400	0		0			0				craftArmorPersonalGroupD		1	0
crafting_armorsmith_personal_04	crafting_armorsmith_personal_03	4	0	1	0	0	9000	2	0	crafting_armorsmith_personal_03		crafting_clothing_armor	61600	0		0			0				craftArmorPersonalGroupE		1	0
crafting_armorsmith_heavy_01	crafting_armorsmith	4	0	0	0	0	6000	4	0	crafting_armorsmith_novice		crafting_clothing_armor	28000	0		0			0				craftArmorLightLayersGroupA		1	0
crafting_armorsmith_heavy_02	crafting_armorsmith_heavy_01	4	0	0	0	0	7000	3	0	crafting_armorsmith_heavy_01		crafting_clothing_armor	39200	0		0			0				craftArmorLightLayersGroupB		1	0
crafting_armorsmith_heavy_03	crafting_armorsmith_heavy_02	4	0	0	0	0	8000	3	0	crafting_armorsmith_heavy_02		crafting_clothing_armor	50400	0		0			0				craftArmorLightLayersGroupC		1	0
crafting_armorsmith_heavy_04	crafting_armorsmith_heavy_03	4	0	1	0	0	9000	2	0	crafting_armorsmith_heavy_03		crafting_clothing_armor	61600	0		0			0				craftArmorLightLayersGroupD		1	0
crafting_armorsmith_deflectors_01	crafting_armorsmith	4	0	0	0	0	6000	4	0	crafting_armorsmith_novice		crafting_clothing_armor	28000	0		0			0				craftArmorShieldsGroupA		1	0
crafting_armorsmith_deflectors_02	crafting_armorsmith_deflectors_01	4	0	0	0	0	7000	3	0	crafting_armorsmith_deflectors_01		crafting_clothing_armor	39200	0		0			0				craftArmorShieldsGroupB		1	0
crafting_armorsmith_deflectors_03	crafting_armorsmith_deflectors_02	4	0	0	0	0	8000	3	0	crafting_armorsmith_deflectors_02		crafting_clothing_armor	50400	0		0			0				craftArmorShieldsGroupC		1	0
crafting_armorsmith_deflectors_04	crafting_armorsmith_deflectors_03	4	0	1	0	0	9000	2	0	crafting_armorsmith_deflectors_03		crafting_clothing_armor	61600	0		0			0				craftArmorShieldsGroupD		1	0
crafting_armorsmith_complexity_01	crafting_armorsmith	4	0	0	0	0	6000	4	0	crafting_armorsmith_novice		crafting_clothing_armor	28000	0		0			0			armor_assembly=10,armor_experimentation=10,armor_customization=20			1	0
crafting_armorsmith_complexity_02	crafting_armorsmith_complexity_01	4	0	0	0	0	7000	3	0	crafting_armorsmith_complexity_01		crafting_clothing_armor	39200	0		0			0			armor_assembly=15,armor_experimentation=15,armor_customization=20			1	0
crafting_armorsmith_complexity_03	crafting_armorsmith_complexity_02	4	0	0	0	0	8000	3	0	crafting_armorsmith_complexity_02		crafting_clothing_armor	50400	0		0			0			armor_assembly=20,armor_experimentation=20,armor_customization=20			1	0
crafting_armorsmith_complexity_04	crafting_armorsmith_complexity_03	4	0	1	0	0	9000	2	0	crafting_armorsmith_complexity_03		crafting_clothing_armor	61600	0		0			0			armor_assembly=20,armor_experimentation=20,armor_customization=20			1	0
crafting_weaponsmith	crafting	4	0	0	1	0	0	0	0				0	0		0			0						1	0
crafting_weaponsmith_novice	crafting_weaponsmith	4	0	1	0	0	5000	3	0	crafting_artisan_engineering_04		crafting_general	21000	0		0			0			weapon_assembly=10,weapon_experimentation=10	craftWeaponMeleeGroupA,craftWeaponRangedGroupA,craftMunitionsGroupA		1	0
crafting_weaponsmith_master	crafting_weaponsmith	4	0	1	0	0	10000	1	0	crafting_weaponsmith_melee_04,crafting_weaponsmith_firearms_04,crafting_weaponsmith_munitions_04,crafting_weaponsmith_techniques_04			0	0		0			0			weapon_assembly=25,weapon_experimentation=25	craftWeaponRangedGroupF,craftMunitionsGroupF,craftWeaponMeleeGroupF		1	0
crafting_weaponsmith_melee_01	crafting_weaponsmith	4	0	0	0	0	6000	4	0	crafting_weaponsmith_novice		crafting_weapons_general	35000	0		0			0				craftWeaponMeleeGroupB		1	0
crafting_weaponsmith_melee_02	crafting_weaponsmith_melee_01	4	0	0	0	0	7000	3	0	crafting_weaponsmith_melee_01		crafting_weapons_general	49000	0		0			0				craftWeaponMeleeGroupC		1	0
crafting_weaponsmith_melee_03	crafting_weaponsmith_melee_02	4	0	0	0	0	8000	3	0	crafting_weaponsmith_melee_02		crafting_weapons_general	63000	0		0			0				craftWeaponMeleeGroupD		1	0
crafting_weaponsmith_melee_04	crafting_weaponsmith_melee_03	4	0	1	0	0	9000	2	0	crafting_weaponsmith_melee_03		crafting_weapons_general	77000	0		0			0				craftWeaponMeleeGroupE		1	0
crafting_weaponsmith_firearms_01	crafting_weaponsmith	4	0	0	0	0	6000	4	0	crafting_weaponsmith_novice		crafting_weapons_general	35000	0		0			0				craftWeaponRangedGroupB		1	0
crafting_weaponsmith_firearms_02	crafting_weaponsmith_firearms_01	4	0	0	0	0	7000	3	0	crafting_weaponsmith_firearms_01		crafting_weapons_general	49000	0		0			0				craftWeaponRangedGroupC		1	0
crafting_weaponsmith_firearms_03	crafting_weaponsmith_firearms_02	4	0	0	0	0	8000	3	0	crafting_weaponsmith_firearms_02		crafting_weapons_general	63000	0		0			0				craftWeaponRangedGroupD		1	0
crafting_weaponsmith_firearms_04	crafting_weaponsmith_firearms_03	4	0	1	0	0	9000	2	0	crafting_weaponsmith_firearms_03		crafting_weapons_general	77000	0		0			0				craftWeaponRangedGroupE		1	0
crafting_weaponsmith_munitions_01	crafting_weaponsmith	4	0	0	0	0	6000	4	0	crafting_weaponsmith_novice		crafting_weapons_general	35000	0		0			0				craftMunitionsGroupB		1	0
crafting_weaponsmith_munitions_02	crafting_weaponsmith_munitions_01	4	0	0	0	0	7000	3	0	crafting_weaponsmith_munitions_01		crafting_weapons_general	49000	0		0			0				craftMunitionsGroupC		1	0
crafting_weaponsmith_munitions_03	crafting_weaponsmith_munitions_02	4	0	0	0	0	8000	3	0	crafting_weaponsmith_munitions_02		crafting_weapons_general	63000	0		0			0				craftMunitionsGroupD		1	0
crafting_weaponsmith_munitions_04	crafting_weaponsmith_munitions_03	4	0	1	0	0	9000	2	0	crafting_weaponsmith_munitions_03		crafting_weapons_general	77000	0		0			0				craftMunitionsGroupE		1	0
crafting_weaponsmith_techniques_01	crafting_weaponsmith	4	0	0	0	0	6000	4	0	crafting_weaponsmith_novice		crafting_weapons_general	35000	0		0			0			weapon_assembly=10,weapon_experimentation=10			1	0
crafting_weaponsmith_techniques_02	crafting_weaponsmith_techniques_01	4	0	0	0	0	7000	3	0	crafting_weaponsmith_techniques_01		crafting_weapons_general	49000	0		0			0			weapon_assembly=15,weapon_experimentation=15			1	0
crafting_weaponsmith_techniques_03	crafting_weaponsmith_techniques_02	4	0	0	0	0	8000	3	0	crafting_weaponsmith_techniques_02		crafting_weapons_general	63000	0		0			0			weapon_assembly=20,weapon_experimentation=20			1	0
crafting_weaponsmith_techniques_04	crafting_weaponsmith_techniques_03	4	0	1	0	0	9000	2	0	crafting_weaponsmith_techniques_03		crafting_weapons_general	77000	0		0			0			weapon_assembly=20,weapon_experimentation=20			1	0
crafting_chef	crafting	4	0	0	1	0	0	0	0				0	0		0			0						1	0
crafting_chef_novice	crafting_chef	4	0	1	0	0	5000	3	0	crafting_artisan_domestic_04		crafting_general	19200	0		0			0			food_assembly=20,food_experimentation=20	craftFoodNoviceGroupA,craftFoodNoviceGroupB,craftFoodNoviceGroupC		1	0
crafting_chef_master	crafting_chef	4	0	1	0	0	10000	1	0	crafting_chef_drink_04,crafting_chef_dish_04,crafting_chef_dessert_04,crafting_chef_techniques_04			0	0		0			0		place_cantina	food_assembly=10,food_experimentation=10,private_place_cantina=100	craftFoodMaster		1	0
crafting_chef_dish_01	crafting_chef	4	0	0	0	0	6000	4	0	crafting_chef_novice		crafting_food_general	32000	0		0			0				craftFoodDishGroupA		1	0
crafting_chef_dish_02	crafting_chef_dish_01	4	0	0	0	0	7000	3	0	crafting_chef_dish_01		crafting_food_general	44800	0		0			0				craftFoodDishGroupB		1	0
